"","year","tourn_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points","w_serveperc","l_serveperc","w_secondserve","l_secondserve","tour"
"400","2016","580","Australian Open","Hard",128,"G",20160118,213,105453,7,NA,"Kei Nishikori","R",178,"JPN",26.0533880903,104542,9,NA,"Jo-Wilfried Tsonga","R",188,"FRA",30.7542778919,"6-4 6-2 6-4",5,"R16",122,3,3,83,50,37,21,14,1,2,13,8,90,54,34,17,14,7,12,7,4235,10,2725,0.602409638554217,0.6,0.909090909090909,0.777777777777778,"ATP"
"401","2016","580","Australian Open","Hard",128,"G",20160118,214,103819,3,NA,"Roger Federer","R",185,"SUI",34.4449007529,105676,15,NA,"David Goffin","R",163,"BEL",25.1143052704,"6-2 6-1 6-4",5,"R16",88,7,1,67,42,36,16,13,0,1,5,2,83,55,36,8,12,7,13,3,8165,16,1835,0.626865671641791,0.662650602409639,0.96,0.928571428571429,"ATP"
"402","2016","580","Australian Open","Hard",128,"G",20160118,215,104607,6,NA,"Tomas Berdych","R",196,"CZE",30.3353867214,105138,24,NA,"Roberto Bautista Agut","R",183,"ESP",27.7618069815,"4-6 6-4 6-3 1-6 6-3",5,"R16",198,18,2,133,83,61,25,23,5,9,6,0,151,101,66,31,22,18,22,6,4560,21,1640,0.62406015037594,0.66887417218543,0.96,1,"ATP"
"403","2016","580","Australian Open","Hard",128,"G",20160118,217,105683,13,NA,"Milos Raonic","R",196,"CAN",25.0595482546,104527,4,NA,"Stan Wawrinka","R",183,"SUI",30.8090349076,"6-4 6-3 5-7 4-6 6-3",5,"R16",224,24,6,149,101,80,23,25,5,8,9,9,171,99,70,37,25,10,15,14,2270,4,6865,0.677852348993289,0.578947368421053,0.875,0.875,"ATP"
"404","2016","580","Australian Open","Hard",128,"G",20160118,218,103970,8,NA,"David Ferrer","R",175,"ESP",33.7960301164,104545,10,NA,"John Isner","R",206,"USA",30.7296372348,"6-4 6-4 7-5",5,"R16",124,1,2,87,45,37,31,16,3,3,18,4,95,71,51,9,16,3,6,8,4145,11,2495,0.517241379310345,0.747368421052632,0.952380952380952,0.833333333333333,"ATP"
"405","2016","580","Australian Open","Hard",128,"G",20160118,220,104925,1,NA,"Novak Djokovic","R",188,"SRB",28.6598220397,105453,7,NA,"Kei Nishikori","R",178,"JPN",26.0533880903,"6-3 6-2 6-4",5,"QF",127,6,2,89,51,33,25,14,6,8,9,4,84,49,29,14,13,5,11,1,16790,7,4235,0.573033707865168,0.583333333333333,0.947368421052632,0.885714285714286,"ATP"
"406","2016","580","Australian Open","Hard",128,"G",20160118,221,103819,3,NA,"Roger Federer","R",185,"SUI",34.4449007529,104607,6,NA,"Tomas Berdych","R",196,"CZE",30.3353867214,"7-6 6-2 6-4",5,"QF",136,9,3,87,60,50,13,16,4,6,9,5,111,60,41,24,15,5,10,3,8165,6,4560,0.689655172413793,0.540540540540541,0.888888888888889,0.901960784313726,"ATP"
"407","2016","580","Australian Open","Hard",128,"G",20160118,222,105683,13,NA,"Milos Raonic","R",196,"CAN",25.0595482546,104792,23,NA,"Gael Monfils","R",193,"FRA",29.3798767967,"6-3 3-6 6-3 6-4",5,"QF",137,10,4,101,62,52,24,19,1,2,14,6,107,65,51,21,18,5,8,14,2270,25,1485,0.613861386138614,0.607476635514019,0.897435897435897,0.857142857142857,"ATP"
"408","2016","580","Australian Open","Hard",128,"G",20160118,223,104918,2,NA,"Andy Murray","R",190,"GBR",28.6789869952,103970,8,NA,"David Ferrer","R",175,"ESP",33.7960301164,"6-3 6-7 6-2 6-3",5,"QF",200,11,8,135,83,63,25,20,7,9,0,2,119,77,48,21,19,7,13,2,8945,8,4145,0.614814814814815,0.647058823529412,0.846153846153846,0.952380952380952,"ATP"
"409","2016","580","Australian Open","Hard",128,"G",20160118,224,104925,1,NA,"Novak Djokovic","R",188,"SRB",28.6598220397,103819,3,NA,"Roger Federer","R",185,"SUI",34.4449007529,"6-1 6-2 3-6 6-3",5,"SF",139,10,1,97,65,50,21,17,3,4,5,1,100,57,35,21,16,4,9,1,16790,3,8165,0.670103092783505,0.57,0.96875,0.976744186046512,"ATP"
"410","2016","580","Australian Open","Hard",128,"G",20160118,225,104918,2,NA,"Andy Murray","R",190,"GBR",28.6789869952,105683,13,NA,"Milos Raonic","R",196,"CAN",25.0595482546,"4-6 7-5 6-7 6-4 6-2",5,"SF",243,9,2,146,99,78,32,27,5,6,23,8,172,115,88,25,26,12,16,2,8945,14,2270,0.678082191780822,0.668604651162791,0.957446808510638,0.859649122807018,"ATP"
"411","2016","580","Australian Open","Hard",128,"G",20160118,226,104925,1,NA,"Novak Djokovic","R",188,"SRB",28.6598220397,104918,2,NA,"Andy Murray","R",190,"GBR",28.6789869952,"6-1 7-5 7-6",5,"F",173,7,3,111,73,54,20,16,4,6,12,5,111,71,48,14,16,7,12,1,16790,2,8945,0.657657657657658,0.63963963963964,0.921052631578947,0.875,"ATP"
"412","2016","520","Roland Garros","Clay",128,"G",20160523,198,103970,11,NA,"David Ferrer","R",175,"ESP",34.1409993155,103852,21,NA,"Feliciano Lopez","L",188,"ESP",34.6721423682,"6-4 7-6(6) 6-1",5,"R32",143,4,5,90,57,44,15,15,1,3,6,1,116,74,45,19,14,7,13,11,2740,23,1550,0.633333333333333,0.637931034482759,0.848484848484849,0.976190476190476,"ATP"
"413","2016","520","Roland Garros","Clay",128,"G",20160523,207,104527,3,NA,"Stan Wawrinka","R",183,"SUI",31.1540041068,104871,30,NA,"Jeremy Chardy","R",188,"FRA",29.2758384668,"6-4 6-3 7-5",5,"R32",119,4,2,80,48,36,24,16,2,4,6,2,101,65,45,12,15,4,9,4,6315,32,1265,0.6,0.643564356435644,0.9375,0.944444444444444,"ATP"
"414","2016","520","Roland Garros","Clay",128,"G",20160523,208,105453,5,NA,"Kei Nishikori","R",178,"JPN",26.3983572895,104269,NA,NA,"Fernando Verdasco","L",188,"ESP",32.5201916496,"6-3 6-4 3-6 2-6 6-4",5,"R32",201,4,7,151,96,61,24,23,11,19,7,7,154,105,69,19,23,10,18,6,4470,52,855,0.635761589403974,0.681818181818182,0.872727272727273,0.857142857142857,"ATP"
"415","2016","520","Roland Garros","Clay",128,"G",20160523,212,104925,1,NA,"Novak Djokovic","R",188,"SRB",29.0047912389,105138,14,NA,"Roberto Bautista Agut","R",183,"ESP",28.1067761807,"3-6 6-4 6-1 7-5",5,"R16",192,2,5,116,82,53,17,19,5,11,1,2,142,102,55,17,19,13,22,1,16150,16,2015,0.706896551724138,0.71830985915493,0.852941176470588,0.95,"ATP"
"416","2016","520","Roland Garros","Clay",128,"G",20160523,213,104607,7,NA,"Tomas Berdych","R",196,"CZE",30.6803559206,103970,11,NA,"David Ferrer","R",175,"ESP",34.1409993155,"6-3 7-5 6-3",5,"R16",132,5,1,102,62,46,23,15,9,9,4,3,87,53,38,17,15,7,11,8,2850,11,2740,0.607843137254902,0.609195402298851,0.975,0.911764705882353,"ATP"
"417","2016","520","Roland Garros","Clay",128,"G",20160523,218,104755,9,NA,"Richard Gasquet","R",185,"FRA",29.9301848049,105453,5,NA,"Kei Nishikori","R",178,"JPN",26.3983572895,"6-4 6-2 4-6 6-2",5,"R16",154,6,2,97,59,43,25,18,3,6,3,4,109,77,48,16,18,6,13,12,2725,6,4470,0.608247422680412,0.706422018348624,0.947368421052632,0.875,"ATP"
"418","2016","520","Roland Garros","Clay",128,"G",20160523,219,104918,2,NA,"Andy Murray","R",190,"GBR",29.0239561944,104545,15,NA,"John Isner","R",206,"USA",31.0746064339,"7-6(9) 6-4 6-3",5,"R16",160,9,6,108,65,54,26,16,5,5,18,4,126,87,64,15,15,8,10,2,8435,17,1965,0.601851851851852,0.69047619047619,0.86046511627907,0.897435897435897,"ATP"
"419","2016","520","Roland Garros","Clay",128,"G",20160523,220,104925,1,NA,"Novak Djokovic","R",188,"SRB",29.0047912389,104607,7,NA,"Tomas Berdych","R",196,"CZE",30.6803559206,"6-3 7-5 6-3",5,"QF",126,0,1,81,49,35,21,15,4,6,4,3,81,46,31,13,15,2,8,1,16150,8,2850,0.604938271604938,0.567901234567901,0.96875,0.914285714285714,"ATP"
"420","2016","520","Roland Garros","Clay",128,"G",20160523,221,106233,13,NA,"Dominic Thiem","R",185,"AUT",22.7186858316,105676,12,NA,"David Goffin","R",163,"BEL",25.4592744695,"4-6 7-6(7) 6-4 6-1",5,"QF",171,2,3,142,91,60,25,20,7,13,3,9,135,74,50,23,19,9,17,15,2430,13,2570,0.640845070422535,0.548148148148148,0.941176470588235,0.852459016393443,"ATP"
"421","2016","520","Roland Garros","Clay",128,"G",20160523,223,104918,2,NA,"Andy Murray","R",190,"GBR",29.0239561944,104755,9,NA,"Richard Gasquet","R",185,"FRA",29.9301848049,"5-7 7-6(3) 6-0 6-2",5,"QF",203,11,4,120,70,52,27,19,5,8,2,4,138,88,47,29,19,11,18,2,8435,12,2725,0.583333333333333,0.63768115942029,0.92,0.92,"ATP"
"422","2016","520","Roland Garros","Clay",128,"G",20160523,224,104925,1,NA,"Novak Djokovic","R",188,"SRB",29.0047912389,106233,13,NA,"Dominic Thiem","R",185,"AUT",22.7186858316,"6-2 6-1 6-4",5,"SF",108,2,1,73,50,36,16,13,3,4,2,3,83,50,27,15,12,7,13,1,16150,15,2430,0.684931506849315,0.602409638554217,0.956521739130435,0.909090909090909,"ATP"
"423","2016","520","Roland Garros","Clay",128,"G",20160523,225,104918,2,NA,"Andy Murray","R",190,"GBR",29.0239561944,104527,3,NA,"Stan Wawrinka","R",183,"SUI",31.1540041068,"6-4 6-2 4-6 6-2",5,"SF",155,3,2,109,73,58,22,18,4,5,1,2,106,63,43,22,18,10,15,2,8435,4,6315,0.669724770642202,0.594339622641509,0.944444444444444,0.953488372093023,"ATP"
"424","2016","520","Roland Garros","Clay",128,"G",20160523,226,104925,1,NA,"Novak Djokovic","R",188,"SRB",29.0047912389,104918,2,NA,"Andy Murray","R",190,"GBR",29.0239561944,"3-6 6-1 6-2 6-4",5,"F",183,4,3,110,76,49,20,17,7,10,5,3,109,55,34,22,17,7,14,1,16150,2,8435,0.690909090909091,0.504587155963303,0.911764705882353,0.944444444444444,"ATP"
"425","2016","540","Wimbledon","Grass",128,"G",20160627,120,104871,NA,NA,"Jeremy Chardy","R",188,"FRA",29.3716632444,104792,17,NA,"Gael Monfils","R",193,"FRA",29.8206707734,"6-7(4) 6-0 4-6 6-1 6-2",5,"R128",156,12,4,138,91,75,22,22,8,9,19,7,139,91,59,20,21,6,13,34,1175,16,2110,0.659420289855073,0.654676258992806,0.914893617021277,0.854166666666667,"ATP"
"426","2016","540","Wimbledon","Grass",128,"G",20160627,171,105683,6,NA,"Milos Raonic","R",196,"CAN",25.5003422313,104312,NA,NA,"Andreas Seppi","R",190,"ITA",32.34770705,"7-6(5) 6-4 6-2",5,"R64",117,25,4,83,60,51,16,15,2,2,2,2,97,50,40,23,15,3,6,7,3175,45,955,0.72289156626506,0.515463917525773,0.826086956521739,0.957446808510638,"ATP"
"427","2016","540","Wimbledon","Grass",128,"G",20160627,175,105777,NA,NA,"Grigor Dimitrov","R",188,"BUL",25.1170431211,104468,16,NA,"Gilles Simon","R",183,"FRA",31.498973306,"6-3 7-6(1) 4-6 6-4",5,"R64",182,6,1,126,88,69,15,21,3,7,3,1,113,67,43,29,20,7,12,37,1150,20,1720,0.698412698412698,0.592920353982301,0.973684210526316,0.978260869565217,"ATP"
"428","2016","540","Wimbledon","Grass",128,"G",20160627,187,105223,NA,NA,"Juan Martin del Potro","R",198,"ARG",27.7590691307,104527,4,NA,"Stan Wawrinka","R",183,"SUI",31.2498288843,"3-6 6-3 7-6(2) 6-3",5,"R64",163,9,4,122,85,64,17,20,2,5,15,5,117,77,58,17,19,6,10,165,320,5,5035,0.69672131147541,0.658119658119658,0.891891891891892,0.875,"ATP"
"429","2016","540","Wimbledon","Grass",128,"G",20160627,193,103852,22,NA,"Feliciano Lopez","L",188,"ESP",34.7679671458,104926,NA,NA,"Fabio Fognini","R",178,"ITA",29.0951403149,"3-6 6-7(5) 6-3 6-3 6-3",5,"R64",187,21,11,144,82,66,28,24,5,9,7,12,172,100,65,36,24,13,21,21,1630,35,1170,0.569444444444444,0.581395348837209,0.82258064516129,0.833333333333333,"ATP"
"430","2016","540","Wimbledon","Grass",128,"G",20160627,196,105023,28,NA,"Sam Querrey","R",198,"USA",28.7227926078,104925,1,NA,"Novak Djokovic","R",188,"SRB",29.1006160164,"7-6(6) 6-1 3-6 7-6(5)",5,"R32",176,31,2,160,100,79,25,20,14,17,7,2,146,97,63,27,20,11,15,41,1075,1,16950,0.625,0.664383561643836,0.966666666666667,0.959183673469388,"ATP"
"431","2016","540","Wimbledon","Grass",128,"G",20160627,209,104542,12,NA,"Jo-Wilfried Tsonga","R",188,"FRA",31.1950718686,104545,18,NA,"John Isner","R",206,"USA",31.1704312115,"6-7(3) 3-6 7-6(5) 6-2 19-17",5,"R32",264,21,4,197,144,129,32,39,3,4,38,7,228,168,136,31,38,3,6,12,2725,17,2055,0.730964467005076,0.736842105263158,0.924528301886792,0.883333333333333,"ATP"
"432","2016","540","Wimbledon","Grass",128,"G",20160627,213,105683,6,NA,"Milos Raonic","R",196,"CAN",25.5003422313,105676,11,NA,"David Goffin","R",163,"BEL",25.5550992471,"4-6 3-6 6-4 6-4 6-4",5,"R16",182,22,6,139,92,73,27,25,6,9,12,7,139,84,62,32,24,7,10,7,3175,11,2780,0.661870503597122,0.60431654676259,0.872340425531915,0.872727272727273,"ATP"
"433","2016","540","Wimbledon","Grass",128,"G",20160627,215,105227,9,NA,"Marin Cilic","R",198,"CRO",27.7453798768,105453,5,NA,"Kei Nishikori","R",178,"JPN",26.4941820671,"6-1 5-1 RET",5,"R16",43,17,2,39,26,22,6,7,0,1,0,2,37,30,13,0,6,3,8,13,2695,6,4155,0.666666666666667,0.810810810810811,0.846153846153846,0.714285714285714,"ATP"
"434","2016","540","Wimbledon","Grass",128,"G",20160627,218,104542,12,NA,"Jo-Wilfried Tsonga","R",188,"FRA",31.1950718686,104755,7,NA,"Richard Gasquet","R",185,"FRA",30.0260095825,"4-2 RET",5,"R16",23,2,0,23,14,12,4,3,1,1,0,0,14,8,7,3,3,2,3,12,2725,10,2905,0.608695652173913,0.571428571428571,1,1,"ATP"
"435","2016","540","Wimbledon","Grass",128,"G",20160627,220,105683,6,NA,"Milos Raonic","R",196,"CAN",25.5003422313,105023,28,NA,"Sam Querrey","R",198,"USA",28.7227926078,"6-4 7-5 5-7 6-4",5,"QF",151,13,2,107,69,60,27,22,1,2,15,5,141,80,65,25,22,2,5,7,3175,41,1075,0.644859813084112,0.567375886524823,0.947368421052632,0.918032786885246,"ATP"
"436","2016","540","Wimbledon","Grass",128,"G",20160627,221,103819,3,NA,"Roger Federer","R",185,"SUI",34.8856947296,105227,9,NA,"Marin Cilic","R",198,"CRO",27.7453798768,"6-7(4) 4-6 6-3 7-6(9) 6-3",5,"QF",197,27,0,169,106,84,37,26,7,8,23,7,163,93,76,38,26,7,9,3,6425,13,2695,0.627218934911243,0.570552147239264,1,0.9,"ATP"
"437","2016","540","Wimbledon","Grass",128,"G",20160627,223,104918,2,NA,"Andy Murray","R",190,"GBR",29.1197809719,104542,12,NA,"Jo-Wilfried Tsonga","R",188,"FRA",31.1950718686,"7-6(10) 6-1 3-6 4-6 6-1",5,"QF",233,14,3,165,101,74,32,23,9,13,15,7,154,95,68,23,22,6,12,2,8915,12,2725,0.612121212121212,0.616883116883117,0.953125,0.88135593220339,"ATP"
"438","2016","540","Wimbledon","Grass",128,"G",20160627,224,105683,6,NA,"Milos Raonic","R",196,"CAN",25.5003422313,103819,3,NA,"Roger Federer","R",185,"SUI",34.8856947296,"6-3 6-7(3) 4-6 7-5 6-3",5,"SF",204,23,11,167,113,94,25,26,8,9,16,5,160,98,80,32,26,5,8,7,3175,3,6425,0.676646706586826,0.6125,0.796296296296296,0.919354838709677,"ATP"
"439","2016","540","Wimbledon","Grass",128,"G",20160627,225,104918,2,NA,"Andy Murray","R",190,"GBR",29.1197809719,104607,10,NA,"Tomas Berdych","R",196,"CZE",30.7761806982,"6-3 6-3 6-3",5,"SF",117,7,2,88,57,44,17,14,2,3,5,1,73,46,32,10,13,5,10,2,8915,9,2950,0.647727272727273,0.63013698630137,0.935483870967742,0.962962962962963,"ATP"
"440","2016","540","Wimbledon","Grass",128,"G",20160627,226,104918,2,NA,"Andy Murray","R",190,"GBR",29.1197809719,105683,6,NA,"Milos Raonic","R",196,"CAN",25.5003422313,"6-4 7-6(3) 7-6(2)",5,"F",168,7,2,103,69,60,19,17,2,2,8,1,114,73,49,29,17,6,7,2,8915,7,3175,0.669902912621359,0.640350877192982,0.941176470588235,0.975609756097561,"ATP"
"441","2016","560","US Open","Hard",128,"G",20160829,147,104527,3,NA,"Stan Wawrinka","R",183,"SUI",31.4223134839,104269,NA,NA,"Fernando Verdasco","L",188,"ESP",32.7885010267,"7-6(4) 6-4 6-4",5,"R128",137,7,4,100,49,38,33,16,4,4,9,3,102,61,44,21,16,3,5,3,4980,46,1010,0.49,0.598039215686274,0.92156862745098,0.926829268292683,"ATP"
"442","2016","560","US Open","Hard",128,"G",20160829,172,104745,4,NA,"Rafael Nadal","L",185,"ESP",30.2395619439,104312,NA,NA,"Andreas Seppi","R",190,"ITA",32.5201916496,"6-0 7-5 6-1",5,"R64",137,2,2,81,45,30,21,13,5,7,3,4,79,36,21,13,12,4,12,5,4850,87,675,0.555555555555556,0.455696202531646,0.944444444444444,0.906976744186046,"ATP"
"443","2016","560","US Open","Hard",128,"G",20160829,183,103970,11,NA,"David Ferrer","R",175,"ESP",34.4093086927,104926,NA,NA,"Fabio Fognini","R",178,"ITA",29.2676249144,"6-0 4-6 5-7 6-1 6-4",5,"R64",205,7,11,146,87,62,27,23,10,16,5,13,157,84,51,32,22,10,20,13,2660,38,1155,0.595890410958904,0.535031847133758,0.813559322033898,0.821917808219178,"ATP"
"444","2016","560","US Open","Hard",128,"G",20160829,193,105777,22,NA,"Grigor Dimitrov","R",188,"BUL",25.2895277207,104871,NA,NA,"Jeremy Chardy","R",188,"FRA",29.5441478439,"4-6 6-4 3-6 6-4 6-2",5,"R64",186,7,8,146,90,69,24,24,2,7,11,8,141,86,58,27,23,9,15,24,1555,55,825,0.616438356164384,0.609929078014184,0.857142857142857,0.854545454545454,"ATP"
"445","2016","560","US Open","Hard",128,"G",20160829,196,104925,1,NA,"Novak Djokovic","R",188,"SRB",29.273100616,104022,NA,NA,"Mikhail Youzhny","R",183,"RUS",34.1793292266,"4-2 RET",5,"R32",31,0,0,13,8,8,4,3,0,0,2,0,25,10,5,9,3,1,2,1,14840,61,801,0.615384615384615,0.4,1,1,"ATP"
"446","2016","560","US Open","Hard",128,"G",20160829,198,104542,9,NA,"Jo-Wilfried Tsonga","R",188,"FRA",31.3675564682,104731,23,NA,"Kevin Anderson","R",203,"RSA",30.2833675565,"6-3 6-4 7-6(4)",5,"R32",170,13,8,112,66,53,27,16,7,7,13,10,106,63,49,19,15,13,15,11,2875,35,1275,0.589285714285714,0.594339622641509,0.826086956521739,0.767441860465116,"ATP"
"447","2016","560","US Open","Hard",128,"G",20160829,205,105223,NA,NA,"Juan Martin del Potro","R",198,"ARG",27.9315537303,103970,11,NA,"David Ferrer","R",175,"ESP",34.4093086927,"7-6(3) 6-2 6-3",5,"R32",144,6,4,92,52,42,22,15,3,5,1,4,86,52,33,17,14,7,12,142,410,13,2660,0.565217391304348,0.604651162790698,0.9,0.882352941176471,"ATP"
"448","2016","560","US Open","Hard",128,"G",20160829,216,105223,NA,NA,"Juan Martin del Potro","R",198,"ARG",27.9315537303,106233,8,NA,"Dominic Thiem","R",185,"AUT",22.9869952088,"6-3 3-2 RET",5,"R16",72,2,3,50,26,21,12,7,2,3,1,0,46,33,19,5,7,0,3,142,410,10,3205,0.52,0.717391304347826,0.875,1,"ATP"
"449","2016","560","US Open","Hard",128,"G",20160829,219,104918,2,NA,"Andy Murray","R",190,"GBR",29.2922655715,105777,22,NA,"Grigor Dimitrov","R",188,"BUL",25.2895277207,"6-1 6-2 6-2",5,"R16",120,9,5,74,39,31,19,12,5,6,2,6,81,50,26,11,11,4,11,2,9305,24,1555,0.527027027027027,0.617283950617284,0.857142857142857,0.806451612903226,"ATP"
"450","2016","560","US Open","Hard",128,"G",20160829,220,104925,1,NA,"Novak Djokovic","R",188,"SRB",29.273100616,104542,9,NA,"Jo-Wilfried Tsonga","R",188,"FRA",31.3675564682,"6-3 6-2 RET",5,"QF",83,1,3,50,29,24,12,9,1,2,3,5,59,33,23,7,8,5,9,1,14840,11,2875,0.58,0.559322033898305,0.857142857142857,0.807692307692308,"ATP"
"451","2016","560","US Open","Hard",128,"G",20160829,222,104527,3,NA,"Stan Wawrinka","R",183,"SUI",31.4223134839,105223,NA,NA,"Juan Martin del Potro","R",198,"ARG",27.9315537303,"7-6(5) 4-6 6-3 6-2",5,"QF",192,10,0,118,67,51,33,20,4,6,3,8,122,71,54,26,19,6,10,3,4980,142,410,0.567796610169492,0.581967213114754,1,0.843137254901961,"ATP"
"452","2016","560","US Open","Hard",128,"G",20160829,223,105453,6,NA,"Kei Nishikori","R",178,"JPN",26.6666666667,104918,2,NA,"Andy Murray","R",190,"GBR",29.2922655715,"1-6 6-4 4-6 6-1 7-5",5,"QF",237,1,4,131,78,56,23,23,7,15,8,3,141,77,53,25,23,4,13,7,4165,2,9305,0.595419847328244,0.546099290780142,0.924528301886792,0.953125,"ATP"
"453","2016","560","US Open","Hard",128,"G",20160829,224,104925,1,NA,"Novak Djokovic","R",188,"SRB",29.273100616,104792,10,NA,"Gael Monfils","R",193,"FRA",29.993155373,"6-3 6-2 3-6 6-2",5,"SF",152,1,7,106,68,46,20,17,7,11,11,11,111,60,37,19,17,12,20,1,14840,12,2835,0.641509433962264,0.540540540540541,0.815789473684211,0.784313725490196,"ATP"
"454","2016","560","US Open","Hard",128,"G",20160829,225,104527,3,NA,"Stan Wawrinka","R",183,"SUI",31.4223134839,105453,6,NA,"Kei Nishikori","R",178,"JPN",26.6666666667,"4-6 7-5 6-4 6-2",5,"SF",187,10,8,116,72,55,22,20,11,15,3,6,122,71,52,19,20,6,13,3,4980,7,4165,0.620689655172414,0.581967213114754,0.818181818181818,0.882352941176471,"ATP"
"455","2016","560","US Open","Hard",128,"G",20160829,226,104527,3,NA,"Stan Wawrinka","R",183,"SUI",31.4223134839,104925,1,NA,"Novak Djokovic","R",188,"SRB",29.273100616,"6-7(1) 6-4 7-5 6-3",5,"F",234,9,3,164,92,65,37,22,14,17,6,7,123,63,49,32,21,4,10,3,4980,1,14840,0.560975609756098,0.51219512195122,0.958333333333333,0.883333333333333,"ATP"
"456","2017","580","Australian Open","Hard",128,"G",20170116,151,104926,NA,NA,"Fabio Fognini","R",178,"ITA",29.6509240246,103852,28,NA,"Feliciano Lopez","L",188,"ESP",35.3237508556,"7-5 6-3 7-5",5,"R128",123,5,3,81,43,38,23,17,0,2,13,8,133,71,48,24,16,22,28,48,945,29,1410,0.530864197530864,0.533834586466165,0.921052631578947,0.870967741935484,"ATP"
"457","2017","580","Australian Open","Hard",128,"G",20170116,163,104925,2,NA,"Novak Djokovic","R",188,"SRB",29.6563997262,104269,NA,NA,"Fernando Verdasco","L",188,"ESP",33.1718001369,"6-1 7-6(4) 6-2",5,"R128",140,2,2,94,58,44,18,14,3,5,5,5,106,55,33,20,13,10,16,2,11780,40,1105,0.617021276595745,0.518867924528302,0.944444444444444,0.901960784313726,"ATP"
"458","2017","580","Australian Open","Hard",128,"G",20170116,171,105453,5,NA,"Kei Nishikori","R",178,"JPN",27.0499657769,104871,NA,NA,"Jeremy Chardy","R",188,"FRA",29.9274469541,"6-3 6-4 6-3",5,"R64",126,2,0,88,61,41,15,14,6,9,5,5,94,54,32,16,14,11,18,5,5010,72,705,0.693181818181818,0.574468085106383,1,0.875,"ATP"
"459","2017","580","Australian Open","Hard",128,"G",20170116,196,104918,1,NA,"Andy Murray","R",190,"GBR",29.6755646817,105023,31,NA,"Sam Querrey","R",198,"USA",29.2785763176,"6-4 6-2 6-4",5,"R32",119,8,2,86,56,43,15,14,2,3,5,2,87,53,30,18,14,3,8,1,12560,32,1355,0.651162790697674,0.609195402298851,0.933333333333333,0.941176470588235,"ATP"
"460","2017","580","Australian Open","Hard",128,"G",20170116,198,103819,17,NA,"Roger Federer","R",185,"SUI",35.4414784394,104607,10,NA,"Tomas Berdych","R",196,"CZE",31.3319644079,"6-2 6-4 6-4",5,"R32",90,8,2,70,41,39,17,14,0,0,13,3,81,51,43,9,14,1,5,17,1980,10,3060,0.585714285714286,0.62962962962963,0.931034482758621,0.9,"ATP"
"461","2017","580","Australian Open","Hard",128,"G",20170116,204,104792,6,NA,"Gael Monfils","R",193,"FRA",30.3764544832,104259,32,NA,"Philipp Kohlschreiber","R",178,"GER",33.2539356605,"6-3 7-6(1) 6-4",5,"R32",115,8,4,97,68,52,11,16,3,6,3,2,80,52,36,14,15,1,6,6,3625,33,1325,0.701030927835051,0.65,0.862068965517241,0.928571428571429,"ATP"
"462","2017","580","Australian Open","Hard",128,"G",20170116,206,105138,13,NA,"Roberto Bautista Agut","R",183,"ESP",28.758384668,103970,21,NA,"David Ferrer","R",175,"ESP",34.7926078029,"7-5 6-7(6) 7-6(3) 6-4",5,"R32",242,5,5,182,106,70,40,23,15,20,1,6,151,81,51,38,23,7,14,14,2350,23,1740,0.582417582417582,0.536423841059603,0.934210526315789,0.914285714285714,"ATP"
"463","2017","580","Australian Open","Hard",128,"G",20170116,207,105683,3,NA,"Milos Raonic","R",196,"CAN",26.0561259411,104468,25,NA,"Gilles Simon","R",183,"FRA",32.0547570157,"6-2 7-6(5) 3-6 6-3",5,"R32",154,21,3,112,74,53,23,19,3,6,0,3,109,83,58,10,19,2,7,3,5290,25,1585,0.660714285714286,0.761467889908257,0.921052631578947,0.884615384615385,"ATP"
"464","2017","580","Australian Open","Hard",128,"G",20170116,210,105777,15,NA,"Grigor Dimitrov","R",188,"BUL",25.6728268309,104755,18,NA,"Richard Gasquet","R",185,"FRA",30.5817932923,"6-3 6-2 6-4",5,"R32",122,11,4,95,69,57,9,14,6,7,3,4,82,49,28,16,13,4,9,15,2135,18,1885,0.726315789473684,0.597560975609756,0.846153846153846,0.878787878787879,"ATP"
"465","2017","580","Australian Open","Hard",128,"G",20170116,213,103819,17,NA,"Roger Federer","R",185,"SUI",35.4414784394,105453,5,NA,"Kei Nishikori","R",178,"JPN",27.0499657769,"6-7(4) 6-4 6-1 4-6 6-3",5,"R16",203,24,6,148,100,80,23,24,7,10,5,5,164,107,73,24,24,11,18,17,1980,5,5010,0.675675675675676,0.652439024390244,0.875,0.912280701754386,"ATP"
